mA,V,time
577.6,4.464,1579037837.5948653
579.2,4.464,1579037837.6608
578.5,4.464,1579037837.7259378
580.9,4.464,1579037837.7918808
579.6,4.464,1579037837.8583186
579.3000000000001,4.464,1579037837.9235382
581.7,4.464,1579037837.9894774
578.7,4.464,1579037838.0549288
580.7,4.464,1579037838.121396
580.1,4.464,1579037838.1861837
579.0,4.464,1579037838.2520278
581.5,4.464,1579037838.3182714
578.9,4.464,1579037838.3841844
580.2,4.464,1579037838.449395
580.3000000000001,4.464,1579037838.5152805
578.9,4.464,1579037838.5815902
581.4,4.464,1579037838.6469824
578.8000000000001,4.464,1579037838.7129464
577.7,4.464,1579037838.7781413
578.1,4.464,1579037838.8448281
576.2,4.464,1579037838.9107027
579.2,4.464,1579037838.9759276
577.6,4.464,1579037839.041909
577.6,4.464,1579037839.107077
578.5,4.464,1579037839.1728504
576.3000000000001,4.464,1579037839.239073
578.9,4.464,1579037839.3049972
577.4,4.464,1579037839.3703666
577.3000000000001,4.464,1579037839.436226
578.9,4.464,1579037839.5024455
576.1,4.464,1579037839.567411
578.4,4.464,1579037839.633646
577.9,4.464,1579037839.6995647
577.3000000000001,4.464,1579037839.764822
581.3000000000001,4.464,1579037839.830766
578.6,4.464,1579037839.897057
580.4,4.464,1579037839.9629612
580.4,4.464,1579037840.0280814
579.2,4.464,1579037840.093696
581.4,4.464,1579037840.1596541
578.9,4.464,1579037840.2259374
580.2,4.464,1579037840.2908723
580.4,4.464,1579037840.3570647
578.7,4.464,1579037840.4228046
581.5,4.464,1579037840.4892428
579.4,4.464,1579037840.5542026
579.9,4.464,1579037840.6197753
580.7,4.464,1579037840.6859896
578.9,4.464,1579037840.751808
580.8000000000001,4.464,1579037840.8171237
577.1,4.464,1579037840.8830404
577.2,4.464,1579037840.9493449
578.8000000000001,4.464,1579037841.015217
576.1,4.464,1579037841.0804605
578.9,4.464,1579037841.1463683
577.5,4.464,1579037841.212645
576.8000000000001,4.464,1579037841.2774937
579.3000000000001,4.464,1579037841.3438647
576.3000000000001,4.464,1579037841.409298
578.2,4.464,1579037841.4752176
577.8000000000001,4.464,1579037841.54061
576.7,4.464,1579037841.6070242
579.1,4.464,1579037841.6729357
576.5,4.464,1579037841.7382643
578.0,4.464,1579037841.8042645
578.9,4.464,1579037841.8693702
578.7,4.464,1579037841.9352155
581.3000000000001,4.464,1579037842.0015454
579.0,4.464,1579037842.067173
580.0,4.464,1579037842.1329777
580.7,4.464,1579037842.1983016
578.4,4.464,1579037842.2646623
581.1,4.464,1579037842.3308136
579.2,4.464,1579037842.3959389
579.5,4.464,1579037842.4618013
580.9,4.464,1579037842.5270498
578.3000000000001,4.464,1579037842.5936718
580.8000000000001,4.464,1579037842.6595767
579.9,4.464,1579037842.7247672
579.4,4.464,1579037842.7906363
581.1,4.464,1579037842.8559866
578.0,4.464,1579037842.922287
578.3000000000001,4.464,1579037842.988307
577.7,4.464,1579037843.05372
576.8000000000001,4.464,1579037843.1198323
579.3000000000001,4.464,1579037843.1849208
576.5,4.464,1579037843.25078
578.0,4.464,1579037843.3170402
578.2,4.464,1579037843.3831377
576.7,4.464,1579037843.4482388
579.0,4.464,1579037843.5142744
576.6,4.464,1579037843.5804846
577.8000000000001,4.464,1579037843.645879
578.2,4.464,1579037843.7118654
576.2,4.464,1579037843.7770286
579.4,4.464,1579037843.8430026
576.8000000000001,4.464,1579037843.909362
578.2,4.464,1579037843.9747243
580.9,4.464,1579037844.040668
578.5,4.464,1579037844.105994
581.3000000000001,4.464,1579037844.1720533
579.9,4.464,1579037844.2382822
579.6,4.464,1579037844.3036847
581.1,4.464,1579037844.3695638
578.8000000000001,4.464,1579037844.434929
580.8000000000001,4.464,1579037844.5013802
579.9,4.464,1579037844.566243
579.4,4.464,1579037844.632639
581.3000000000001,4.464,1579037844.6982577
578.7,4.464,1579037844.7635722
580.5,4.464,1579037844.829524
580.4,4.464,1579037844.8959417
579.0,4.464,1579037844.9608927
580.9,4.464,1579037845.0271003
576.7,4.464,1579037845.0929506
578.1,4.464,1579037845.1582525
578.3000000000001,4.464,1579037845.224753
576.7,4.464,1579037845.2895813
579.3000000000001,4.464,1579037845.3558993
577.2,4.464,1579037845.4217894
577.7,4.464,1579037845.4871354
578.4,4.464,1579037845.5529385
576.3000000000001,4.464,1579037845.619395
578.9,4.464,1579037845.684641
577.5,4.464,1579037845.750865
577.4,4.464,1579037845.8159745
578.7,4.464,1579037845.8818269
576.5,4.464,1579037845.9482827
578.7,4.464,1579037846.0137644
578.4,4.464,1579037846.0796163
579.3000000000001,4.464,1579037846.1448607
581.4,4.464,1579037846.2108133
578.6,4.464,1579037846.277093
581.1,4.464,1579037846.3419945
580.1,4.464,1579037846.4083264
579.1,4.464,1579037846.4742014
582.7,4.464,1579037846.5394862
579.0,4.464,1579037846.605949
580.4,4.464,1579037846.6708107
580.6,4.464,1579037846.7370412
579.1,4.464,1579037846.8025184
581.4,4.464,1579037846.868565
579.1,4.464,1579037846.9337866
580.2,4.464,1579037846.999673
580.6,4.464,1579037847.0660713
578.1,4.464,1579037847.132156
579.2,4.464,1579037847.1970694
577.2,4.464,1579037847.2629993
577.5,4.464,1579037847.329464
579.1,4.464,1579037847.394758
576.3000000000001,4.464,1579037847.4606647
578.8000000000001,4.464,1579037847.5259604
577.5,4.464,1579037847.5920317
577.2,4.464,1579037847.6582875
579.1,4.464,1579037847.7237644
576.2,4.464,1579037847.7896607
578.4,4.464,1579037847.8549767
577.7,4.464,1579037847.9204276
576.9,4.464,1579037847.9870143
579.3000000000001,4.464,1579037848.0529273
576.5,4.464,1579037848.1185138
578.8000000000001,4.464,1579037848.1837494
580.2,4.464,1579037848.2497942
578.8000000000001,4.464,1579037848.3159845
581.5,4.464,1579037848.3809834
579.0,4.464,1579037848.4470825
580.2,4.464,1579037848.5129528
580.5,4.464,1579037848.5782714
578.5,4.464,1579037848.644452
581.4,4.464,1579037848.7105124
579.2,4.464,1579037848.775748
579.7,4.464,1579037848.8417394
580.9,4.464,1579037848.9072325
578.8000000000001,4.464,1579037848.973645
581.4,4.464,1579037849.0395417
579.6,4.464,1579037849.104829
579.6,4.464,1579037849.1710966
581.1,4.464,1579037849.2360306
578.4,4.464,1579037849.3018532
580.8000000000001,4.464,1579037849.368236
580.1,4.464,1579037849.433302
579.2,4.464,1579037849.499393
581.4,4.464,1579037849.5652623
578.5,4.464,1579037849.6315253
580.5,4.464,1579037849.6966484
580.1,4.464,1579037849.7627134
578.8000000000001,4.464,1579037849.8284862
581.2,4.464,1579037849.8937228
578.8000000000001,4.464,1579037849.9600115
580.1,4.464,1579037850.0260587
580.6,4.464,1579037850.091895
578.6,4.464,1579037850.1570652
581.2,4.464,1579037850.223186
577.6,4.464,1579037850.2881348
577.9,4.464,1579037850.3541286
578.4,4.464,1579037850.420458
576.5,4.464,1579037850.4856005
578.8000000000001,4.464,1579037850.5516458
577.0,4.464,1579037850.6180093
577.6,4.464,1579037850.6828742
579.0,4.464,1579037850.7494743
576.4,4.464,1579037850.8148112
578.6,4.464,1579037850.8807697
577.7,4.464,1579037850.9459236
577.1,4.464,1579037851.0120294
579.2,4.464,1579037851.0783489
576.6,4.464,1579037851.143629
578.5,4.464,1579037851.209615
577.7,4.464,1579037851.2750645
578.7,4.464,1579037851.341533
581.5,4.464,1579037851.4064512
579.0,4.464,1579037851.4726992
580.8000000000001,4.464,1579037851.5388298
580.2,4.464,1579037851.6038184
578.9,4.464,1579037851.6703265
581.3000000000001,4.464,1579037851.7351742
579.0,4.464,1579037851.8016474
580.0,4.464,1579037851.867005
580.9,4.464,1579037851.9330637
578.7,4.464,1579037851.998289
581.5,4.464,1579037852.0644898
579.3000000000001,4.464,1579037852.1305406
579.8000000000001,4.464,1579037852.1958559
580.8000000000001,4.464,1579037852.2617936
578.5,4.464,1579037852.3273537
579.7,4.464,1579037852.3930562
577.3000000000001,4.464,1579037852.4593537
577.2,4.464,1579037852.5252898
579.1,4.464,1579037852.5907083
576.1,4.464,1579037852.6559358
578.6,4.464,1579037852.721818
577.6,4.464,1579037852.7880878
576.8000000000001,4.464,1579037852.854197
579.1,4.464,1579037852.9193466
576.4,4.464,1579037852.9852479
578.1,4.464,1579037853.051559
578.2,4.464,1579037853.1163301
576.7,4.464,1579037853.1827018
579.2,4.464,1579037853.2485683
576.6,4.464,1579037853.3137453
577.9,4.464,1579037853.3799324
580.0,4.464,1579037853.4459558
578.6,4.464,1579037853.5119455
581.2,4.464,1579037853.5770943
579.5,4.464,1579037853.643268
580.0,4.464,1579037853.7094123
581.0,4.464,1579037853.7747295
578.7,4.464,1579037853.8407724
581.3000000000001,4.464,1579037853.9062648
579.5,4.464,1579037853.971548
579.5,4.464,1579037854.0374806
581.0,4.464,1579037854.1037972
578.4,4.464,1579037854.1688023
580.9,4.464,1579037854.2348878
579.7,4.464,1579037854.3008227
579.3000000000001,4.464,1579037854.3659942
581.4,4.464,1579037854.43208
576.9,4.464,1579037854.498331
578.1,4.464,1579037854.56353
578.0,4.464,1579037854.6294491
576.5,4.464,1579037854.6950295
579.3000000000001,4.464,1579037854.7614868
576.4,4.464,1579037854.826383
577.9,4.464,1579037854.8927045
578.3000000000001,4.464,1579037854.9583843
576.5,4.464,1579037855.023765
579.1,4.464,1579037855.089707
577.0,4.464,1579037855.1559625
578.0,4.464,1579037855.2223592
578.5,4.464,1579037855.2870204
