mA,V,time
498.0,4.54,1566768688.7967994
496.20000000000005,4.54,1566768688.862977
495.5,4.54,1566768688.928137
495.5,4.54,1566768688.9943302
495.8,4.54,1566768689.0597537
497.5,4.54,1566768689.1248841
497.20000000000005,4.54,1566768689.1911201
498.20000000000005,4.54,1566768689.2561784
497.20000000000005,4.54,1566768689.3223922
497.1,4.54,1566768689.3885283
497.40000000000003,4.54,1566768689.4535542
497.8,4.54,1566768689.5198038
497.70000000000005,4.54,1566768689.584983
495.90000000000003,4.54,1566768689.6512988
498.0,4.54,1566768689.716769
497.40000000000003,4.54,1566768689.7819135
495.40000000000003,4.54,1566768689.8480394
497.5,4.54,1566768689.913262
497.1,4.54,1566768689.9793258
497.8,4.54,1566768690.0445993
497.20000000000005,4.54,1566768690.1107366
497.6,4.54,1566768690.1767523
498.20000000000005,4.54,1566768690.2417903
497.90000000000003,4.54,1566768690.3078046
497.6,4.54,1566768690.373913
498.1,4.54,1566768690.439006
497.70000000000005,4.54,1566768690.5053804
497.90000000000003,4.54,1566768690.5703783
497.6,4.54,1566768690.6364915
496.8,4.54,1566768690.7025697
497.20000000000005,4.54,1566768690.7676966
497.8,4.54,1566768690.8339198
496.90000000000003,4.54,1566768690.8991117
498.5,4.54,1566768690.9652956
497.40000000000003,4.54,1566768691.030572
498.20000000000005,4.54,1566768691.0967212
498.20000000000005,4.54,1566768691.161989
496.6,4.54,1566768691.2282453
495.40000000000003,4.54,1566768691.2933683
497.40000000000003,4.54,1566768691.3594196
497.6,4.54,1566768691.4245732
498.0,4.54,1566768691.4908772
496.8,4.54,1566768691.5560212
497.40000000000003,4.54,1566768691.6223683
498.40000000000003,4.54,1566768691.6874819
498.1,4.54,1566768691.7535918
495.90000000000003,4.54,1566768691.8186793
498.0,4.54,1566768691.8848433
498.1,4.54,1566768691.9499333
497.20000000000005,4.54,1566768692.0163977
495.5,4.54,1566768692.081451
497.20000000000005,4.54,1566768692.1476212
496.20000000000005,4.54,1566768692.213724
497.40000000000003,4.54,1566768692.278838
497.70000000000005,4.54,1566768692.345063
496.3,4.54,1566768692.4102223
496.20000000000005,4.54,1566768692.475594
496.6,4.54,1566768692.5418334
